id,url,label,threat_score,first_seen
6636,http://suspicious337.com/user/5839,benign,0.095,2025-09-14
6637,http://update1661.com/reset/2782,phishing,0.55,2024-04-14
6638,http://accounts5984.com/secure,phishing,0.423,2024-12-16
6639,http://malicious7835.info/reset/1833,benign,0.019,2025-02-01
6640,http://secure4397.com/auth,benign,0.11,2024-02-11
6641,http://service4850.info/download,benign,0.064,2024-07-21
6642,http://update4582.com/user,phishing,0.724,2024-02-23
6643,http://secure283.com/user,phishing,0.37,2025-01-31
6644,http://service974.com/user/3205,benign,0.124,2025-10-03
6645,http://login2108.com/reset,phishing,0.621,2024-11-28
6646,http://service5790.org/home,benign,0.029,2024-08-22
6647,http://accounts6977.info/download,benign,0.167,2025-08-26
6648,http://portal9650.info/update/3308,benign,0.007,2024-12-10
6649,http://suspicious2936.info/user/5009,phishing,0.355,2024-02-26
6650,http://accounts2634.com/login/1699,phishing,0.223,2026-01-10
6651,http://benign6147.info/reset/8390,benign,0.135,2026-04-15
6652,http://accounts3460.net/login,benign,0.053,2026-03-10
6653,http://benign5607.com/home,benign,0.014,2025-09-16
6654,http://login9053.info/home,phishing,0.078,2024-06-20
6655,http://benign5040.net/download/9152,phishing,0.243,2025-10-29
6656,http://portal1540.org/auth,phishing,0.322,2025-01-10
6657,http://accounts7904.org/download,benign,0.158,2024-11-30
6658,http://benign4210.info/login,benign,0.071,2024-10-30
6659,http://service1898.net/user,benign,0.361,2024-12-28
6660,http://update202.com/auth/8223,benign,0.038,2024-04-22
6661,http://secure2227.org/download,benign,0.05,2026-02-24
6662,http://benign3090.org/user,benign,0.064,2025-01-07
6663,http://service3840.info/secure,phishing,0.498,2025-05-29
6664,http://suspicious130.com/home,phishing,0.592,2024-07-03
6665,http://accounts4641.org/auth,benign,0.019,2023-12-24
6666,http://service3265.net/home,benign,0.012,2025-12-21
6667,http://portal5911.info/update,phishing,0.355,2024-04-07
6668,http://secure6842.net/home,phishing,0.367,2024-09-11
6669,http://accounts5782.com/update,phishing,0.201,2024-09-22
6670,http://portal6769.info/home/7349,phishing,0.097,2025-04-26
6671,http://login6617.info/download/5683,phishing,0.219,2025-12-27
6672,http://suspicious3469.info/secure,benign,0.082,2025-06-17
6673,http://malicious5899.com/user/6139,benign,0.079,2025-09-08
6674,http://login9429.net/login/8053,phishing,0.525,2026-01-24
6675,http://malicious9556.net/download,phishing,0.509,2025-05-06
6676,http://login5417.org/download,phishing,0.162,2026-03-18
6677,http://accounts9926.info/reset,phishing,0.408,2024-06-23
6678,http://suspicious6490.com/reset,benign,0.031,2024-07-19
6679,http://secure9813.net/login,phishing,0.273,2025-02-25
6680,http://service5.net/auth,phishing,0.16,2025-03-10
6681,http://malicious3694.net/user,benign,0.032,2024-04-04
6682,http://suspicious1447.net/secure/3627,benign,0.032,2024-05-27
6683,http://accounts6629.info/login,phishing,0.172,2025-06-15
6684,http://update5371.org/secure,benign,0.156,2025-10-17
6685,http://update8919.com/user/8725,phishing,0.279,2024-12-20
6686,http://service7363.org/update,phishing,0.54,2023-12-19
6687,http://update8888.org/auth/212,benign,0.319,2025-03-27
6688,http://login6612.info/download,phishing,0.448,2025-08-03
6689,http://login6987.com/update,phishing,0.303,2024-11-02
6690,http://portal1165.net/home,phishing,0.393,2024-11-27
6691,http://portal3809.info/reset,phishing,0.256,2025-12-15
6692,http://benign9063.info/secure,benign,0.043,2025-05-09
6693,http://service753.info/auth/4665,benign,0.016,2025-04-14
6694,http://malicious227.org/home,phishing,0.214,2024-03-09
6695,http://service4068.com/auth,benign,0.04,2025-05-11
6696,http://update4435.net/update,benign,0.021,2024-01-12
6697,http://malicious6959.info/secure,benign,0.159,2025-03-08
6698,http://service9629.org/reset/7193,phishing,0.534,2025-11-29
6699,http://secure8758.net/secure,benign,0.08,2025-02-19
6700,http://login9633.info/auth/8891,benign,0.025,2024-01-03
6701,http://suspicious2257.net/update,phishing,0.171,2025-03-05
6702,http://malicious2989.org/update,benign,0.091,2025-08-04
6703,http://service8626.org/download,benign,0.061,2025-09-05
6704,http://update6589.net/login/9923,phishing,0.737,2025-12-24
6705,http://accounts6759.info/login,phishing,0.183,2024-06-18
6706,http://suspicious6314.org/login,benign,0.089,2024-12-15
6707,http://malicious8851.com/auth/3952,phishing,0.098,2024-05-26
6708,http://secure2023.org/update/2526,benign,0.043,2024-05-25
6709,http://benign5612.com/download/2692,benign,0.155,2023-12-03
6710,http://service7725.net/login/9864,phishing,0.509,2025-04-23
6711,http://secure9338.com/login,benign,0.09,2026-03-31
6712,http://login6677.com/login/5949,phishing,0.387,2024-03-27
6713,http://service8399.info/home,benign,0.109,2025-04-28
6714,http://update1605.org/home,phishing,0.425,2024-10-24
6715,http://service9831.com/login,phishing,0.444,2024-07-06
6716,http://service7259.com/download,benign,0.068,2026-01-26
6717,http://portal5445.info/login,benign,0.133,2025-03-15
6718,http://portal401.org/user,phishing,0.409,2024-01-06
6719,http://portal6701.net/auth,phishing,0.255,2024-06-19
6720,http://secure4911.info/auth/3972,benign,0.197,2024-06-28
6721,http://accounts5943.org/secure,benign,0.034,2024-04-01
6722,http://benign1003.com/auth,benign,0.007,2025-07-11
6723,http://update2578.com/secure/3469,phishing,0.343,2024-10-01
6724,http://accounts5593.info/user,phishing,0.177,2024-06-20
6725,http://login709.org/update,phishing,0.178,2024-10-21
6726,http://service9098.info/reset/9458,phishing,0.293,2024-08-20
6727,http://benign4074.com/login,phishing,0.315,2025-12-16
6728,http://portal6869.org/update,phishing,0.588,2025-08-26
6729,http://login3518.com/user,phishing,0.175,2024-07-13
6730,http://malicious9968.info/download,benign,0.12,2026-01-24
6731,http://secure3345.com/reset,benign,0.04,2025-07-10
6732,http://accounts4024.info/login/7351,phishing,0.413,2025-06-15
6733,http://accounts3413.org/secure,phishing,0.294,2026-03-04
6734,http://secure2564.info/download/5937,phishing,0.354,2024-07-10
6735,http://login8840.org/download,benign,0.11,2026-03-16
6736,http://update9738.com/reset,phishing,0.438,2026-05-10
6737,http://suspicious1798.info/secure,phishing,0.071,2025-07-15
6738,http://suspicious6982.info/auth/4145,phishing,0.011,2024-01-05
6739,http://benign8349.net/login/6702,phishing,0.167,2024-10-21
6740,http://secure9002.info/user,phishing,0.214,2023-12-15
6741,http://accounts6903.net/user,phishing,0.269,2025-09-24
6742,http://accounts1984.info/secure,phishing,0.182,2025-10-10
6743,http://benign531.org/download,benign,0.024,2025-08-25
6744,http://login8119.com/update,phishing,0.798,2024-07-09
6745,http://benign3326.org/auth,benign,0.003,2023-12-06
6746,http://accounts9708.info/auth,benign,0.131,2025-02-11
6747,http://accounts3075.net/reset,benign,0.064,2024-02-27
6748,http://update799.com/auth,benign,0.003,2025-09-17
6749,http://benign2367.org/auth,benign,0.108,2025-04-02
6750,http://benign1219.net/secure/6867,phishing,0.739,2024-12-24
6751,http://login4467.com/reset,benign,0.192,2024-06-08
6752,http://secure7164.org/update,benign,0.04,2025-03-28
6753,http://portal333.net/user,benign,0.016,2024-03-31
6754,http://secure3106.com/reset,phishing,0.641,2024-03-19
6755,http://update137.org/reset,benign,0.108,2025-01-12
6756,http://secure8729.com/user,benign,0.005,2026-01-08
6757,http://secure5074.info/secure,benign,0.067,2025-03-29
6758,http://update6010.org/reset,phishing,0.462,2025-03-01
6759,http://secure9379.org/update,phishing,0.302,2024-12-01
6760,http://suspicious4057.com/user,benign,0.058,2024-04-23
6761,http://portal479.com/download,benign,0.059,2026-04-23
6762,http://accounts3479.org/secure,phishing,0.356,2025-02-22
6763,http://accounts811.com/user,phishing,0.422,2024-08-11
6764,http://secure8439.org/download/985,benign,0.131,2025-01-22
6765,http://secure2943.org/reset,phishing,0.182,2026-03-13
6766,http://malicious4919.net/reset,phishing,0.272,2025-06-25
6767,http://secure1107.org/user/4611,benign,0.122,2025-09-13
6768,http://secure7103.com/auth,benign,0.052,2024-05-05
6769,http://portal9222.org/user,benign,0.193,2023-12-06
6770,http://suspicious9594.org/update,benign,0.132,2026-01-12
6771,http://suspicious376.com/home,benign,0.015,2025-09-25
6772,http://portal5940.net/home/6271,phishing,0.246,2024-09-15
6773,http://service4431.info/login,benign,0.136,2023-12-21
6774,http://login7079.net/auth/9612,phishing,0.188,2024-11-23
6775,http://benign7630.org/reset,phishing,0.035,2024-03-27
6776,http://malicious7473.net/login,phishing,0.529,2026-02-09
6777,http://portal6864.com/auth,phishing,0.367,2024-09-25
6778,http://portal9242.com/download,benign,0.02,2025-02-25
6779,http://malicious7597.org/home,benign,0.034,2024-05-11
6780,http://malicious1564.net/download/50,benign,0.076,2024-04-11
6781,http://malicious3638.com/user/4846,benign,0.085,2023-12-23
6782,http://accounts7406.com/download,phishing,0.324,2025-05-10
6783,http://secure1292.org/login,benign,0.007,2025-02-06
6784,http://portal3494.net/reset/2635,benign,0.075,2025-06-24
6785,http://login1413.net/login,phishing,0.245,2026-05-06
6786,http://malicious1936.org/auth/8291,phishing,0.514,2024-04-26
6787,http://portal7256.info/user/7759,benign,0.341,2025-10-07
6788,http://update5399.net/download,phishing,0.272,2025-11-19
6789,http://malicious5272.org/download,benign,0.067,2025-07-17
6790,http://accounts2978.com/update,benign,0.067,2024-07-05
6791,http://suspicious421.org/secure,phishing,0.398,2025-01-09
6792,http://suspicious4520.com/download,phishing,0.066,2026-01-28
6793,http://portal2598.info/login,phishing,0.583,2025-08-08
6794,http://suspicious6664.org/auth,benign,0.037,2025-06-21
6795,http://update3962.org/secure/7317,phishing,0.345,2024-02-06
6796,http://portal1534.net/home/795,benign,0.132,2025-05-01
6797,http://suspicious6676.info/secure,benign,0.096,2024-05-01
6798,http://secure6462.info/secure,benign,0.104,2026-04-19
6799,http://benign6058.org/login,benign,0.036,2025-01-30
6800,http://portal3790.com/home,phishing,0.114,2025-02-17
6801,http://suspicious8720.net/login,phishing,0.141,2024-04-06
6802,http://benign2997.org/login,phishing,0.399,2023-12-27
6803,http://malicious7457.info/user,benign,0.128,2024-04-30
6804,http://suspicious1481.com/update/6879,phishing,0.488,2024-01-25
6805,http://benign5872.com/download,benign,0.232,2024-10-17
6806,http://malicious4510.org/home/3999,benign,0.073,2025-02-06
6807,http://benign5688.org/home,benign,0.157,2024-04-06
6808,http://suspicious5914.net/secure/4697,benign,0.041,2025-10-09
6809,http://malicious1140.net/user,phishing,0.453,2024-09-14
6810,http://portal944.info/login,benign,0.047,2025-08-05
6811,http://benign2027.net/secure/5076,benign,0.222,2026-01-05
6812,http://benign497.org/user,phishing,0.352,2025-01-08
6813,http://accounts7867.com/auth,benign,0.24,2024-04-22
6814,http://login1154.com/user/4925,benign,0.035,2026-03-12
6815,http://service5702.net/download,benign,0.014,2024-06-04
6816,http://portal9102.info/user,phishing,0.421,2024-09-17
6817,http://portal1375.net/download/6900,phishing,0.38,2025-04-08
6818,http://secure553.net/auth/8574,benign,0.069,2025-02-01
6819,http://malicious3022.net/home/7786,phishing,0.392,2025-08-23
6820,http://login8613.org/reset,phishing,0.156,2025-11-02
6821,http://portal4192.net/secure/2856,benign,0.093,2024-01-16
6822,http://accounts8029.info/user/106,benign,0.009,2025-04-02
6823,http://benign945.com/download,phishing,0.5,2025-01-04
6824,http://portal8352.net/login,benign,0.125,2026-04-22
6825,http://benign4749.org/secure,benign,0.073,2025-03-28
6826,http://secure8473.com/download/4495,benign,0.061,2026-03-23
6827,http://service9463.org/download,benign,0.035,2026-04-30
6828,http://malicious4222.info/download,benign,0.025,2024-07-27
6829,http://malicious5510.org/secure,benign,0.041,2024-01-29
6830,http://service9256.com/download,benign,0.016,2024-07-26
6831,http://malicious3495.org/home/584,benign,0.006,2023-12-10
6832,http://accounts9297.info/secure,phishing,0.377,2025-06-10
6833,http://suspicious5705.net/auth,phishing,0.666,2025-06-03
6834,http://login3925.com/download,benign,0.01,2024-12-23
6835,http://secure2856.info/reset/3230,benign,0.012,2024-01-17
6836,http://login201.org/update,phishing,0.197,2026-04-27
6837,http://accounts1021.net/auth/9237,phishing,0.315,2026-01-17
6838,http://update711.info/secure,phishing,0.259,2025-04-21
6839,http://benign1321.org/home,phishing,0.702,2025-02-07
6840,http://update6606.com/user,phishing,0.305,2024-12-10
6841,http://secure3456.org/update/6276,benign,0.096,2024-11-13
6842,http://update4450.org/download,phishing,0.082,2024-08-27
6843,http://malicious7705.org/download,phishing,0.306,2025-10-23
6844,http://update1217.net/home,phishing,0.419,2024-09-05
6845,http://benign2420.org/home/9829,benign,0.01,2025-02-12
6846,http://suspicious3522.net/auth,benign,0.177,2025-04-26
6847,http://accounts8940.info/login,phishing,0.296,2025-10-05
6848,http://login1834.com/update,phishing,0.151,2023-12-25
6849,http://login5272.org/login,benign,0.005,2025-12-19
6850,http://suspicious9739.org/secure,benign,0.054,2025-09-20
6851,http://service2964.com/download,benign,0.012,2025-10-10
6852,http://service9130.com/user/5224,benign,0.04,2025-05-07
6853,http://malicious914.net/reset,benign,0.033,2026-04-04
6854,http://update7680.com/secure,phishing,0.212,2025-09-01
6855,http://login8599.org/secure,benign,0.065,2025-01-30
6856,http://secure8024.org/auth/9979,phishing,0.276,2025-01-10
6857,http://portal7820.net/auth/9878,phishing,0.448,2025-06-06
6858,http://secure4454.org/home,benign,0.056,2024-04-20
6859,http://malicious9080.net/home,phishing,0.444,2024-03-17
6860,http://malicious97.net/secure,benign,0.018,2026-02-26
6861,http://malicious5193.org/download,benign,0.247,2024-07-03
6862,http://benign4452.net/download/6221,benign,0.089,2024-06-21
6863,http://benign4643.com/login,phishing,0.347,2024-09-30
6864,http://malicious3415.net/auth,phishing,0.185,2025-04-28
6865,http://accounts6332.net/login,phishing,0.478,2025-11-24
6866,http://service5734.org/login,benign,0.093,2025-06-23
6867,http://service9070.net/update/5486,phishing,0.386,2025-06-28
6868,http://portal6521.org/login,phishing,0.074,2024-05-18
6869,http://service3326.org/auth,phishing,0.213,2025-07-24
6870,http://accounts8080.org/secure/8400,phishing,0.484,2025-08-15
6871,http://malicious9962.com/user/3045,benign,0.046,2026-04-12
6872,http://login2749.org/secure,benign,0.059,2024-04-18
6873,http://update9452.org/reset,benign,0.062,2024-05-21
6874,http://malicious9341.net/update,benign,0.017,2025-12-26
6875,http://secure220.info/update,benign,0.073,2024-04-09
6876,http://portal2301.net/secure,benign,0.176,2026-04-05
6877,http://accounts2389.net/user,benign,0.026,2025-08-21
6878,http://secure6625.org/secure,benign,0.028,2024-01-08
6879,http://benign8853.org/download,benign,0.056,2024-05-04
6880,http://portal7141.net/secure/3633,phishing,0.318,2025-02-07
6881,http://secure2058.net/secure,phishing,0.546,2025-08-13
6882,http://update9999.net/login,benign,0.017,2024-12-13
6883,http://update842.net/download,benign,0.127,2026-01-04
6884,http://suspicious7530.net/reset,phishing,0.204,2025-10-19
6885,http://service6364.com/secure,phishing,0.444,2024-01-26
6886,http://secure6079.info/update,benign,0.045,2024-08-02
6887,http://login1290.info/download,phishing,0.495,2025-04-06
6888,http://benign952.com/auth,benign,0.042,2024-06-04
6889,http://portal570.com/login,phishing,0.181,2024-08-21
6890,http://login4637.info/login,phishing,0.265,2024-12-08
6891,http://service7160.net/download/75,phishing,0.175,2025-07-24
6892,http://login9098.org/home,benign,0.018,2024-04-23
6893,http://update5257.com/download,phishing,0.072,2024-08-12
6894,http://portal2808.org/update,benign,0.085,2024-03-17
6895,http://login1233.net/download/5750,phishing,0.068,2024-01-27
6896,http://suspicious1599.info/auth/6585,benign,0.007,2026-04-02
6897,http://service9770.org/login/1599,phishing,0.48,2025-07-27
6898,http://secure3447.net/reset/5513,benign,0.019,2024-07-24
6899,http://update6544.info/user/9749,phishing,0.42,2024-07-18
6900,http://secure8678.net/reset,phishing,0.437,2024-09-12
6901,http://benign5288.com/login/7950,benign,0.197,2026-05-12
6902,http://login4728.net/auth/4113,phishing,0.261,2025-09-18
6903,http://benign2668.info/secure/2661,benign,0.006,2025-10-15
6904,http://portal7042.org/auth,benign,0.288,2024-10-16
6905,http://accounts5254.info/secure/4027,benign,0.072,2026-02-15
6906,http://secure7598.info/home/9997,phishing,0.181,2026-01-27
6907,http://accounts4002.net/home,benign,0.068,2024-03-09
